Row_ID,Order_ID,Order_date,Quarter,Order_date _month,Order_date _day,Order_date _year,Shipping_date,Quarter_SHIPPING,Time_Frame,Ship_Mode,Ship_Mode_Rank,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Postal_Code,Category,Sub_Category,Product_Name,Product_ID,item_price,Quantity,Discount,Sales,Profit
2457,CA-2017-140949,3/17/2017 0:00,Q1,3,17,2017,3/22/2017 0:00,Q1,5,Second Class,3,DB-13405,Denny Blanton,Consumer,United States,East,New York,New York City,10011,Office Supplies,Labels,Avery 486,OFF-LA-10004093,7.31,1,0,7.31,3.4357
2458,CA-2017-140949,3/17/2017 0:00,Q1,3,17,2017,3/22/2017 0:00,Q1,5,Second Class,3,DB-13405,Denny Blanton,Consumer,United States,East,New York,New York City,10011,Office Supplies,Art,Lumber Crayons,OFF-AR-10001683,9.85,6,0,59.1,22.458
2459,CA-2017-140949,3/17/2017 0:00,Q1,3,17,2017,3/22/2017 0:00,Q1,5,Second Class,3,DB-13405,Denny Blanton,Consumer,United States,East,New York,New York City,10011,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,15.51,3,0,46.53,12.0978
2460,CA-2017-138548,8/15/2017 0:00,Q3,8,15,2017,8/21/2017 0:00,Q3,6,Standard Class,4,JG-15160,James Galang,Consumer,United States,East,New Jersey,Plainfield,7060,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",OFF-AP-10002578,48.92,2,0,97.84,25.4384
2461,CA-2015-142419,7/11/2015 0:00,Q3,7,11,2015,7/13/2015 0:00,Q3,2,Second Class,3,SC-20380,Shahid Collister,Consumer,United States,West,Washington,Seattle,98115,Office Supplies,Paper,Xerox 1896,OFF-PA-10001763,9.99,3,0,29.97,13.4865
2462,CA-2015-142419,7/11/2015 0:00,Q3,7,11,2015,7/13/2015 0:00,Q3,2,Second Class,3,SC-20380,Shahid Collister,Consumer,United States,West,Washington,Seattle,98115,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",OFF-BI-10001597,40.98,3,0.2,98.352,34.4232
2463,CA-2017-148691,12/3/2017 0:00,Q4,12,3,2017,12/9/2017 0:00,Q4,6,Standard Class,4,CS-12460,Chuck Sachs,Consumer,United States,East,New York,New York City,10009,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,OFF-BI-10001524,20.98,5,0.2,83.92,29.372
2464,CA-2017-148691,12/3/2017 0:00,Q4,12,3,2017,12/9/2017 0:00,Q4,6,Standard Class,4,CS-12460,Chuck Sachs,Consumer,United States,East,New York,New York City,10009,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,OFF-BI-10001553,9.14,2,0.2,14.624,5.1184
2465,CA-2017-148691,12/3/2017 0:00,Q4,12,3,2017,12/9/2017 0:00,Q4,6,Standard Class,4,CS-12460,Chuck Sachs,Consumer,United States,East,New York,New York City,10009,Technology,Phones,AT&T 1080 Corded phone,TEC-PH-10000576,136.99,1,0,136.99,36.9873
2466,CA-2017-148691,12/3/2017 0:00,Q4,12,3,2017,12/9/2017 0:00,Q4,6,Standard Class,4,CS-12460,Chuck Sachs,Consumer,United States,East,New York,New York City,10009,Office Supplies,Labels,Avery 520,OFF-LA-10001317,3.15,1,0,3.15,1.512
2467,CA-2017-128755,5/4/2017 0:00,Q2,5,4,2017,5/8/2017 0:00,Q2,4,Standard Class,4,MK-18160,Mike Kennedy,Consumer,United States,South,Virginia,Newport News,23602,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",OFF-PA-10000726,9.11,1,0,9.11,4.0995
2468,CA-2017-128755,5/4/2017 0:00,Q2,5,4,2017,5/8/2017 0:00,Q2,4,Standard Class,4,MK-18160,Mike Kennedy,Consumer,United States,South,Virginia,Newport News,23602,Office Supplies,Storage,Letter Size Cart,OFF-ST-10003306,142.86,4,0,571.44,165.7176
2469,CA-2017-128755,5/4/2017 0:00,Q2,5,4,2017,5/8/2017 0:00,Q2,4,Standard Class,4,MK-18160,Mike Kennedy,Consumer,United States,South,Virginia,Newport News,23602,Office Supplies,Paper,Xerox 23,OFF-PA-10004983,6.48,5,0,32.4,15.552
2470,CA-2017-128755,5/4/2017 0:00,Q2,5,4,2017,5/8/2017 0:00,Q2,4,Standard Class,4,MK-18160,Mike Kennedy,Consumer,United States,South,Virginia,Newport News,23602,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",OFF-ST-10001291,16.91,1,0,16.91,4.5657
2471,US-2016-135923,1/22/2016 0:00,Q1,1,22,2016,1/28/2016 0:00,Q1,6,Standard Class,4,CM-11935,Carlos Meador,Consumer,United States,South,North Carolina,Fayetteville,28314,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,FUR-FU-10002107,2.23,8,0.2,14.272,4.2816
2472,US-2016-135923,1/22/2016 0:00,Q1,1,22,2016,1/28/2016 0:00,Q1,6,Standard Class,4,CM-11935,Carlos Meador,Consumer,United States,South,North Carolina,Fayetteville,28314,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",FUR-BO-10002213,140.98,4,0.2,451.136,-67.6704
2473,US-2016-135923,1/22/2016 0:00,Q1,1,22,2016,1/28/2016 0:00,Q1,6,Standard Class,4,CM-11935,Carlos Meador,Consumer,United States,South,North Carolina,Fayetteville,28314,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,OFF-AP-10000692,20.27,4,0.2,64.864,6.4864
2474,CA-2016-114972,11/3/2016 0:00,Q4,11,3,2016,11/6/2016 0:00,Q4,3,First Class,2,PF-19225,Phillip Flathmann,Consumer,United States,West,California,Los Angeles,90032,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,FUR-CH-10001190,135.99,2,0.2,217.584,-29.9178
2475,CA-2016-114972,11/3/2016 0:00,Q4,11,3,2016,11/6/2016 0:00,Q4,3,First Class,2,PF-19225,Phillip Flathmann,Consumer,United States,West,California,Los Angeles,90032,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,TEC-AC-10000682,16.59,5,0,82.95,29.0325
2476,CA-2016-114972,11/3/2016 0:00,Q4,11,3,2016,11/6/2016 0:00,Q4,3,First Class,2,PF-19225,Phillip Flathmann,Consumer,United States,West,California,Los Angeles,90032,Office Supplies,Labels,Avery 50,OFF-LA-10004545,12.53,7,0,87.71,41.2237
2477,CA-2016-114972,11/3/2016 0:00,Q4,11,3,2016,11/6/2016 0:00,Q4,3,First Class,2,PF-19225,Phillip Flathmann,Consumer,United States,West,California,Los Angeles,90032,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,OFF-AP-10003057,275.37,4,0,1101.48,429.5772
2478,CA-2017-102750,9/4/2017 0:00,Q3,9,4,2017,9/8/2017 0:00,Q3,4,Second Class,3,GM-14695,Greg Maxwell,Corporate,United States,West,California,Los Angeles,90036,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,FUR-TA-10000198,550.98,3,0.2,1322.352,-99.1764
2479,CA-2014-145212,9/13/2014 0:00,Q3,9,13,2014,9/19/2014 0:00,Q3,6,Standard Class,4,DC-12850,Dan Campbell,Consumer,United States,East,New York,New York City,10011,Office Supplies,Art,Newell 322,OFF-AR-10002833,1.82,3,0,5.46,1.4742
2480,CA-2017-141992,6/19/2017 0:00,Q2,6,19,2017,6/25/2017 0:00,Q2,6,Standard Class,4,FO-14305,Frank Olsen,Consumer,United States,Central,Texas,Dallas,75220,Office Supplies,Supplies,Fiskars Spring-Action Scissors,OFF-SU-10002557,13.98,1,0.2,11.184,0.8388
2481,CA-2017-141992,6/19/2017 0:00,Q2,6,19,2017,6/25/2017 0:00,Q2,6,Standard Class,4,FO-14305,Frank Olsen,Consumer,United States,Central,Texas,Dallas,75220,Office Supplies,Storage,Safco Industrial Wire Shelving,OFF-ST-10003656,95.99,2,0.2,153.584,-32.6366
2482,CA-2017-147956,12/24/2017 0:00,Q4,12,24,2017,12/31/2017 0:00,Q4,7,Standard Class,4,AH-10210,Alan Hwang,Consumer,United States,West,Washington,Seattle,98105,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,OFF-ST-10001097,167.27,6,0,1003.62,0
2483,CA-2017-126067,8/28/2017 0:00,Q3,8,28,2017,9/3/2017 0:00,Q3,6,Standard Class,4,KN-16705,Kristina Nunn,Home Office,United States,West,Washington,Seattle,98105,Technology,Phones,Anker 24W Portable Micro USB Car Charger,TEC-PH-10000912,10.99,4,0.2,35.168,11.4296
2484,CA-2017-126067,8/28/2017 0:00,Q3,8,28,2017,9/3/2017 0:00,Q3,6,Standard Class,4,KN-16705,Kristina Nunn,Home Office,United States,West,Washington,Seattle,98105,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",FUR-TA-10000617,227.55,5,0,1137.75,250.305
2485,CA-2017-126067,8/28/2017 0:00,Q3,8,28,2017,9/3/2017 0:00,Q3,6,Standard Class,4,KN-16705,Kristina Nunn,Home Office,United States,West,Washington,Seattle,98105,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,OFF-BI-10001658,24.92,5,0.2,99.68,32.396
2486,CA-2017-126067,8/28/2017 0:00,Q3,8,28,2017,9/3/2017 0:00,Q3,6,Standard Class,4,KN-16705,Kristina Nunn,Home Office,United States,West,Washington,Seattle,98105,Office Supplies,Art,Newell 344,OFF-AR-10003856,2.78,2,0,5.56,1.4456
2487,CA-2015-104514,1/2/2015 0:00,Q1,1,2,2015,1/4/2015 0:00,Q1,2,Second Class,3,CB-12535,Claudia Bergmann,Corporate,United States,East,Delaware,Newark,19711,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",OFF-ST-10001837,42.76,2,0,85.52,22.2352
2488,CA-2015-104514,1/2/2015 0:00,Q1,1,2,2015,1/4/2015 0:00,Q1,2,Second Class,3,CB-12535,Claudia Bergmann,Corporate,United States,East,Delaware,Newark,19711,Office Supplies,Art,Newell 313,OFF-AR-10001473,3.28,3,0,9.84,2.6568
2489,CA-2015-104514,1/2/2015 0:00,Q1,1,2,2015,1/4/2015 0:00,Q1,2,Second Class,3,CB-12535,Claudia Bergmann,Corporate,United States,East,Delaware,Newark,19711,Office Supplies,Paper,Xerox 1959,OFF-PA-10004285,6.68,3,0,20.04,9.6192
2490,CA-2015-141040,10/9/2015 0:00,Q4,10,9,2015,10/13/2015 0:00,Q4,4,Second Class,3,TB-21250,Tim Brockman,Consumer,United States,East,New York,New York City,10024,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,TEC-PH-10001835,157.99,4,0,631.96,303.3408
2491,CA-2015-141040,10/9/2015 0:00,Q4,10,9,2015,10/13/2015 0:00,Q4,4,Second Class,3,TB-21250,Tim Brockman,Consumer,United States,East,New York,New York City,10024,Office Supplies,Paper,Xerox 1895,OFF-PA-10002245,5.98,4,0,23.92,10.764
2492,CA-2014-113579,12/13/2014 0:00,Q4,12,13,2014,12/15/2014 0:00,Q4,2,Second Class,3,KD-16345,Katherine Ducich,Consumer,United States,West,California,Los Angeles,90049,Office Supplies,Paper,White GlueTop Scratch Pads,OFF-PA-10001457,15.04,6,0,90.24,41.5104
2493,CA-2014-144624,11/19/2014 0:00,Q4,11,19,2014,11/23/2014 0:00,Q4,4,Standard Class,4,JM-15865,John Murray,Consumer,United States,East,New York,Jamestown,14701,Technology,Phones,Apple iPhone 5,TEC-PH-10002885,649.83,7,0,4548.81,1228.1787
2494,CA-2016-146206,9/10/2016 0:00,Q3,9,10,2016,9/14/2016 0:00,Q3,4,Second Class,3,KT-16480,Kean Thornton,Consumer,United States,Central,Texas,Houston,77095,Furniture,Tables,KI Adjustable-Height Table,FUR-TA-10004086,85.98,5,0.3,300.93,-34.392
2495,CA-2016-146206,9/10/2016 0:00,Q3,9,10,2016,9/14/2016 0:00,Q3,4,Second Class,3,KT-16480,Kean Thornton,Consumer,United States,Central,Texas,Houston,77095,Technology,Phones,Polycom VVX 310 VoIP phone,TEC-PH-10000895,179.99,5,0.2,719.96,53.997
2496,CA-2014-136644,6/16/2014 0:00,Q2,6,16,2014,6/22/2014 0:00,Q2,6,Standard Class,4,SC-20575,Sonia Cooley,Consumer,United States,Central,Indiana,Mishawaka,46544,Furniture,Chairs,"Global Geo Office Task Chair, Gray",FUR-CH-10000225,80.98,8,0,647.84,32.392
2497,CA-2015-122371,9/26/2015 0:00,Q3,9,26,2015,10/1/2015 0:00,Q4,5,Standard Class,4,BS-11800,Bryan Spruell,Home Office,United States,West,California,San Diego,92037,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",OFF-ST-10002370,21.39,3,0,64.17,18.6093
2498,CA-2015-122371,9/26/2015 0:00,Q3,9,26,2015,10/1/2015 0:00,Q4,5,Standard Class,4,BS-11800,Bryan Spruell,Home Office,United States,West,California,San Diego,92037,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,OFF-EN-10000056,62.23,2,0,124.46,58.4962
2499,CA-2016-126935,5/19/2016 0:00,Q2,5,19,2016,5/24/2016 0:00,Q2,5,Standard Class,4,BT-11395,Bill Tyler,Corporate,United States,West,California,San Francisco,94109,Office Supplies,Binders,GBC Personal VeloBind Strips,OFF-BI-10004817,11.98,1,0.2,9.584,3.3544
2500,US-2017-133781,6/22/2017 0:00,Q2,6,22,2017,6/23/2017 0:00,Q2,1,First Class,2,DC-12850,Dan Campbell,Consumer,United States,South,Florida,Miami,33178,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",OFF-EN-10004483,15.67,3,0.2,37.608,12.6927
2501,CA-2017-131618,6/17/2017 0:00,Q2,6,17,2017,6/20/2017 0:00,Q2,3,First Class,2,LS-17200,Luke Schmidt,Corporate,United States,Central,Illinois,Skokie,60076,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",OFF-PA-10001892,7.64,2,0.2,12.224,4.4312
2502,CA-2017-131618,6/17/2017 0:00,Q2,6,17,2017,6/20/2017 0:00,Q2,3,First Class,2,LS-17200,Luke Schmidt,Corporate,United States,Central,Illinois,Skokie,60076,Office Supplies,Binders,Avery Durable Binders,OFF-BI-10000546,2.88,4,0.8,2.304,-3.5712
2503,CA-2017-131618,6/17/2017 0:00,Q2,6,17,2017,6/20/2017 0:00,Q2,3,First Class,2,LS-17200,Luke Schmidt,Corporate,United States,Central,Illinois,Skokie,60076,Office Supplies,Binders,Fellowes Binding Cases,OFF-BI-10001294,11.7,4,0.8,9.36,-16.38
2504,CA-2016-149482,11/14/2016 0:00,Q4,11,14,2016,11/19/2016 0:00,Q4,5,Standard Class,4,RR-19315,Ralph Ritter,Consumer,United States,West,California,San Francisco,94110,Office Supplies,Labels,Avery 52,OFF-LA-10000248,3.69,2,0,7.38,3.4686
2505,CA-2014-143917,7/25/2014 0:00,Q3,7,25,2014,7/27/2014 0:00,Q3,2,Second Class,3,KL-16645,Ken Lonsdale,Consumer,United States,West,California,San Francisco,94122,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,OFF-ST-10001228,13.43,4,0,53.72,15.0416
2506,CA-2014-143917,7/25/2014 0:00,Q3,7,25,2014,7/27/2014 0:00,Q3,2,Second Class,3,KL-16645,Ken Lonsdale,Consumer,United States,West,California,San Francisco,94122,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,OFF-SU-10000151,1637.53,5,0,8187.65,327.506
2507,CA-2014-143917,7/25/2014 0:00,Q3,7,25,2014,7/27/2014 0:00,Q3,2,Second Class,3,KL-16645,Ken Lonsdale,Consumer,United States,West,California,San Francisco,94122,Furniture,Furnishings,Staple-based wall hangings,FUR-FU-10004351,9.74,8,0,77.92,34.2848
2508,CA-2015-120397,7/2/2015 0:00,Q3,7,2,2015,7/2/2015 0:00,Q3,0,Same Day,1,RB-19435,Richard Bierner,Consumer,United States,Central,Texas,Houston,77070,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,OFF-AP-10001293,40.98,4,0.8,32.784,-85.2384
2509,CA-2017-163902,3/2/2017 0:00,Q1,3,2,2017,3/8/2017 0:00,Q1,6,Standard Class,4,MY-17380,Maribeth Yedwab,Corporate,United States,West,California,Los Angeles,90045,Technology,Phones,Panasonic KX TS3282B Corded phone,TEC-PH-10000675,81.99,3,0.2,196.776,14.7582
2510,CA-2017-163902,3/2/2017 0:00,Q1,3,2,2017,3/8/2017 0:00,Q1,6,Standard Class,4,MY-17380,Maribeth Yedwab,Corporate,United States,West,California,Los Angeles,90045,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,TEC-AC-10000580,79.99,6,0,479.94,52.7934
2511,CA-2016-136812,11/18/2016 0:00,Q4,11,18,2016,11/23/2016 0:00,Q4,5,Standard Class,4,AW-10930,Arthur Wiediger,Home Office,United States,Central,Oklahoma,Oklahoma City,73120,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",OFF-ST-10003470,279.48,4,0,1117.92,55.896
2512,CA-2015-102722,4/18/2015 0:00,Q2,4,18,2015,4/19/2015 0:00,Q2,1,First Class,2,KW-16570,Kelly Williams,Consumer,United States,South,Louisiana,Monroe,71203,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,TEC-AC-10003116,17.75,6,0,106.5,41.535
2513,CA-2017-155089,12/2/2017 0:00,Q4,12,2,2017,12/6/2017 0:00,Q4,4,Standard Class,4,DB-12910,Daniel Byrd,Home Office,United States,South,Florida,Tampa,33614,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",OFF-BI-10002429,30.44,5,0.7,45.66,-33.484
2514,CA-2016-124506,11/11/2016 0:00,Q4,11,11,2016,11/17/2016 0:00,Q4,6,Standard Class,4,BB-11545,Brenda Bowman,Corporate,United States,Central,Illinois,Chicago,60623,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,TEC-AC-10003280,29.99,4,0.2,95.968,1.1996
2515,CA-2016-124506,11/11/2016 0:00,Q4,11,11,2016,11/17/2016 0:00,Q4,6,Standard Class,4,BB-11545,Brenda Bowman,Corporate,United States,Central,Illinois,Chicago,60623,Furniture,Chairs,Global Chrome Stack Chair,FUR-CH-10004540,34.28,2,0.3,47.992,-2.0568
2516,CA-2014-106572,9/5/2014 0:00,Q3,9,5,2014,9/10/2014 0:00,Q3,5,Standard Class,4,NP-18700,Nora Preis,Consumer,United States,East,Ohio,Bowling Green,43402,Office Supplies,Storage,Economy Rollaway Files,OFF-ST-10000585,165.2,2,0.2,264.32,19.824
2517,CA-2014-128888,11/15/2014 0:00,Q4,11,15,2014,11/22/2014 0:00,Q4,7,Standard Class,4,PB-19105,Peter B?hler,Consumer,United States,Central,Texas,Houston,77095,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,OFF-EN-10003001,83.98,9,0.2,604.656,204.0714
2518,CA-2017-123134,5/2/2017 0:00,Q2,5,2,2017,5/7/2017 0:00,Q2,5,Standard Class,4,DW-13585,Dorothy Wardle,Corporate,United States,East,New Jersey,Westfield,7090,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,FUR-FU-10003975,43.31,3,0,129.93,12.993
2519,CA-2016-124352,10/15/2016 0:00,Q4,10,15,2016,10/21/2016 0:00,Q4,6,Standard Class,4,CD-12790,Cynthia Delaney,Home Office,United States,Central,Oklahoma,Oklahoma City,73120,Office Supplies,Labels,Avery 49,OFF-LA-10004559,2.88,7,0,20.16,9.8784
2520,CA-2016-124352,10/15/2016 0:00,Q4,10,15,2016,10/21/2016 0:00,Q4,6,Standard Class,4,CD-12790,Cynthia Delaney,Home Office,United States,Central,Oklahoma,Oklahoma City,73120,Office Supplies,Labels,Avery 508,OFF-LA-10003223,4.91,6,0,29.46,14.4354
2521,CA-2016-124352,10/15/2016 0:00,Q4,10,15,2016,10/21/2016 0:00,Q4,6,Standard Class,4,CD-12790,Cynthia Delaney,Home Office,United States,Central,Oklahoma,Oklahoma City,73120,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,OFF-AP-10002651,289.53,3,0,868.59,251.8911
2522,CA-2016-124352,10/15/2016 0:00,Q4,10,15,2016,10/21/2016 0:00,Q4,6,Standard Class,4,CD-12790,Cynthia Delaney,Home Office,United States,Central,Oklahoma,Oklahoma City,73120,Office Supplies,Paper,Xerox 1999,OFF-PA-10003177,6.48,2,0,12.96,6.2208
2523,CA-2016-124352,10/15/2016 0:00,Q4,10,15,2016,10/21/2016 0:00,Q4,6,Standard Class,4,CD-12790,Cynthia Delaney,Home Office,United States,Central,Oklahoma,Oklahoma City,73120,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,TEC-PH-10003442,5.5,1,0,5.5,1.375
2524,CA-2016-124352,10/15/2016 0:00,Q4,10,15,2016,10/21/2016 0:00,Q4,6,Standard Class,4,CD-12790,Cynthia Delaney,Home Office,United States,Central,Oklahoma,Oklahoma City,73120,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,OFF-BI-10000977,30.4,4,0,121.6,55.936
2525,CA-2015-124541,4/6/2015 0:00,Q2,4,6,2015,4/10/2015 0:00,Q2,4,Standard Class,4,TT-21220,Thomas Thornton,Consumer,United States,Central,Texas,Houston,77041,Office Supplies,Art,Newell 312,OFF-AR-10004078,5.84,9,0.2,42.048,5.256
2526,CA-2015-124541,4/6/2015 0:00,Q2,4,6,2015,4/10/2015 0:00,Q2,4,Standard Class,4,TT-21220,Thomas Thornton,Consumer,United States,Central,Texas,Houston,77041,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,TEC-AC-10002550,15.93,2,0.2,25.488,4.4604
2527,CA-2015-124541,4/6/2015 0:00,Q2,4,6,2015,4/10/2015 0:00,Q2,4,Standard Class,4,TT-21220,Thomas Thornton,Consumer,United States,Central,Texas,Houston,77041,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,OFF-BI-10004965,11.5,3,0.8,6.9,-12.075
2528,CA-2015-124541,4/6/2015 0:00,Q2,4,6,2015,4/10/2015 0:00,Q2,4,Standard Class,4,TT-21220,Thomas Thornton,Consumer,United States,Central,Texas,Houston,77041,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",OFF-BI-10004209,8.04,6,0.8,9.648,-16.884
2529,CA-2015-124541,4/6/2015 0:00,Q2,4,6,2015,4/10/2015 0:00,Q2,4,Standard Class,4,TT-21220,Thomas Thornton,Consumer,United States,Central,Texas,Houston,77041,Office Supplies,Paper,Xerox 1949,OFF-PA-10001526,4.98,2,0.2,7.968,2.8884
2530,CA-2014-108707,10/24/2014 0:00,Q4,10,24,2014,10/29/2014 0:00,Q4,5,Standard Class,4,DB-12910,Daniel Byrd,Home Office,United States,South,Florida,Fort Lauderdale,33311,Office Supplies,Paper,Xerox 210,OFF-PA-10000788,6.48,2,0.2,10.368,3.6288
2531,CA-2014-111500,8/17/2014 0:00,Q3,8,17,2014,8/21/2014 0:00,Q3,4,Standard Class,4,DJ-13510,Don Jones,Corporate,United States,South,Arkansas,Little Rock,72209,Office Supplies,Paper,Xerox 1929,OFF-PA-10000595,22.84,5,0,114.2,52.532
2532,CA-2014-111500,8/17/2014 0:00,Q3,8,17,2014,8/21/2014 0:00,Q3,4,Standard Class,4,DJ-13510,Don Jones,Corporate,United States,South,Arkansas,Little Rock,72209,Office Supplies,Binders,Avery Non-Stick Binders,OFF-BI-10000829,4.49,4,0,17.96,8.2616
2533,CA-2014-111500,8/17/2014 0:00,Q3,8,17,2014,8/21/2014 0:00,Q3,4,Standard Class,4,DJ-13510,Don Jones,Corporate,United States,South,Arkansas,Little Rock,72209,Office Supplies,Fasteners,Colored Push Pins,OFF-FA-10002676,1.81,7,0,12.67,4.5612
2534,CA-2014-111500,8/17/2014 0:00,Q3,8,17,2014,8/21/2014 0:00,Q3,4,Standard Class,4,DJ-13510,Don Jones,Corporate,United States,South,Arkansas,Little Rock,72209,Technology,Accessories,Logitech?Gaming G510s - Keyboard,TEC-AC-10000844,84.99,4,0,339.96,122.3856
2535,US-2017-117723,8/15/2017 0:00,Q3,8,15,2017,8/18/2017 0:00,Q3,3,Second Class,3,DL-13495,Dionis Lloyd,Corporate,United States,East,Pennsylvania,Philadelphia,19120,Office Supplies,Storage,Tennsco Single-Tier Lockers,OFF-ST-10004459,375.34,6,0.2,1801.632,-337.806
2536,CA-2015-143238,9/6/2015 0:00,Q3,9,6,2015,9/8/2015 0:00,Q3,2,First Class,2,LO-17170,Lori Olson,Corporate,United States,West,California,La Quinta,92253,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,TEC-AC-10003499,11.58,4,0,46.32,18.0648
2537,CA-2015-168746,1/27/2015 0:00,Q1,1,27,2015,1/29/2015 0:00,Q1,2,Second Class,3,SV-20365,Seth Vernon,Consumer,United States,East,Ohio,Cleveland,44105,Furniture,Chairs,High-Back Leather Manager's Chair,FUR-CH-10000513,129.99,2,0.3,181.986,-54.5958
2538,CA-2015-168746,1/27/2015 0:00,Q1,1,27,2015,1/29/2015 0:00,Q1,2,Second Class,3,SV-20365,Seth Vernon,Consumer,United States,East,Ohio,Cleveland,44105,Technology,Phones,Polycom VVX 310 VoIP phone,TEC-PH-10000895,179.99,4,0.4,431.976,-100.7944
